<PRE>
Kurlar-Döviz Kurlarý (Günlük)
HAFTALIK,KESÝKLÝ,ORTALAMA
Kullandýðýnýz bilgisayarýn Kontrol Panelinde Bölge ve Dil Seçenekleri, 
Ek Ayarlar seçilerek seçenekler önceki sayfadaki uyarýdaki gibi tanýmlanmadýysa,
orijinal veride tam sayýdan sonra gelen sýfýr(lar) tam sayýya eklenerek açýlmýþ olabilir.



            ;TP.DK.EUR.S.1;TP.DK.USD.S.1
09-07-1965              ;0;      9.08000
16-07-1965              ;0;      9.08000
23-07-1965              ;0;      9.08000
30-07-1965              ;0;      9.08000
06-08-1965              ;0;      9.08000
13-08-1965              ;0;      9.08000
20-08-1965              ;0;      9.08000
27-08-1965              ;0;      9.08000
03-09-1965              ;0;      9.08000
10-09-1965              ;0;      9.08000
17-09-1965              ;0;      9.08000
24-09-1965              ;0;      9.08000
01-10-1965              ;0;      9.08000
08-10-1965              ;0;      9.08000
15-10-1965              ;0;      9.08000
22-10-1965              ;0;      9.08000
29-10-1965              ;0;      9.08000
05-11-1965              ;0;      9.08000
12-11-1965              ;0;      9.08000
19-11-1965              ;0;      9.08000
26-11-1965              ;0;      9.08000
03-12-1965              ;0;      9.08000
10-12-1965              ;0;      9.08000
17-12-1965              ;0;      9.08000
24-12-1965              ;0;      9.08000
31-12-1965              ;0;      9.08000
07-01-1966              ;0;      9.08000
14-01-1966              ;0;      9.08000
21-01-1966              ;0;      9.08000
28-01-1966              ;0;      9.08000
04-02-1966              ;0;      9.08000
11-02-1966              ;0;      9.08000
18-02-1966              ;0;      9.08000
25-02-1966              ;0;      9.08000
04-03-1966              ;0;      9.08000
11-03-1966              ;0;      9.08000
18-03-1966              ;0;      9.08000
25-03-1966              ;0;      9.08000
01-04-1966              ;0;      9.08000
08-04-1966              ;0;      9.08000
15-04-1966              ;0;      9.08000
22-04-1966              ;0;      9.08000
29-04-1966              ;0;      9.08000
06-05-1966              ;0;      9.08000
13-05-1966              ;0;      9.08000
20-05-1966              ;0;      9.08000
27-05-1966              ;0;      9.08000
03-06-1966              ;0;      9.08000
10-06-1966              ;0;      9.08000
17-06-1966              ;0;      9.08000
24-06-1966              ;0;      9.08000
01-07-1966              ;0;      9.08000
08-07-1966              ;0;      9.08000
15-07-1966              ;0;      9.08000
22-07-1966              ;0;      9.08000
29-07-1966              ;0;      9.08000
05-08-1966              ;0;      9.08000
12-08-1966              ;0;      9.08000
19-08-1966              ;0;      9.08000
26-08-1966              ;0;      9.08000
02-09-1966              ;0;      9.08000
09-09-1966              ;0;      9.08000
16-09-1966              ;0;      9.08000
23-09-1966              ;0;      9.08000
30-09-1966              ;0;      9.08000
07-10-1966              ;0;      9.08000
14-10-1966              ;0;      9.08000
21-10-1966              ;0;      9.08000
28-10-1966              ;0;      9.08000
04-11-1966              ;0;      9.08000
11-11-1966              ;0;      9.08000
18-11-1966              ;0;      9.08000
25-11-1966              ;0;      9.08000
02-12-1966              ;0;      9.08000
09-12-1966              ;0;      9.08000
16-12-1966              ;0;      9.08000
23-12-1966              ;0;      9.08000
30-12-1966              ;0;      9.08000
06-01-1967              ;0;      9.08000
13-01-1967              ;0;      9.08000
20-01-1967              ;0;      9.08000
27-01-1967              ;0;      9.08000
03-02-1967              ;0;      9.08000
10-02-1967              ;0;      9.08000
17-02-1967              ;0;      9.08000
24-02-1967              ;0;      9.08000
03-03-1967              ;0;      9.08000
10-03-1967              ;0;      9.08000
17-03-1967              ;0;      9.08000
24-03-1967              ;0;      9.08000
31-03-1967              ;0;      9.08000
07-04-1967              ;0;      9.08000
14-04-1967              ;0;      9.08000
21-04-1967              ;0;      9.08000
28-04-1967              ;0;      9.08000
05-05-1967              ;0;      9.08000
12-05-1967              ;0;      9.08000
19-05-1967              ;0;      9.08000
26-05-1967              ;0;      9.08000
02-06-1967              ;0;      9.08000
09-06-1967              ;0;      9.08000
16-06-1967              ;0;      9.08000
23-06-1967              ;0;      9.08000
30-06-1967              ;0;      9.08000
07-07-1967              ;0;      9.08000
14-07-1967              ;0;      9.08000
21-07-1967              ;0;      9.08000
28-07-1967              ;0;      9.08000
04-08-1967              ;0;      9.08000
11-08-1967              ;0;      9.08000
18-08-1967              ;0;      9.08000
25-08-1967              ;0;      9.08000
01-09-1967              ;0;      9.08000
08-09-1967              ;0;      9.08000
15-09-1967              ;0;      9.08000
22-09-1967              ;0;      9.08000
29-09-1967              ;0;      9.08000
06-10-1967              ;0;      9.08000
13-10-1967              ;0;      9.08000
20-10-1967              ;0;      9.08000
27-10-1967              ;0;      9.08000
03-11-1967              ;0;      9.08000
10-11-1967              ;0;      9.08000
17-11-1967              ;0;      9.08000
24-11-1967              ;0;      9.08000
01-12-1967              ;0;      9.08000
08-12-1967              ;0;      9.08000
15-12-1967              ;0;      9.08000
22-12-1967              ;0;      9.08000
29-12-1967              ;0;      9.08000
05-01-1968              ;0;      9.08000
12-01-1968              ;0;      9.08000
19-01-1968              ;0;      9.08000
26-01-1968              ;0;      9.08000
02-02-1968              ;0;      9.08000
09-02-1968              ;0;      9.08000
16-02-1968              ;0;      9.08000
23-02-1968              ;0;      9.08000
01-03-1968              ;0;      9.08000
08-03-1968              ;0;      9.08000
15-03-1968              ;0;      9.08000
22-03-1968              ;0;      9.08000
29-03-1968              ;0;      9.08000
05-04-1968              ;0;      9.08000
12-04-1968              ;0;      9.08000
19-04-1968              ;0;      9.08000
26-04-1968              ;0;      9.08000
03-05-1968              ;0;      9.08000
10-05-1968              ;0;      9.08000
17-05-1968              ;0;      9.08000
24-05-1968              ;0;      9.08000
31-05-1968              ;0;      9.08000
07-06-1968              ;0;      9.08000
14-06-1968              ;0;      9.08000
21-06-1968              ;0;      9.08000
28-06-1968              ;0;      9.08000
05-07-1968              ;0;      9.08000
12-07-1968              ;0;      9.08000
19-07-1968              ;0;      9.08000
26-07-1968              ;0;      9.08000
02-08-1968              ;0;      9.08000
09-08-1968              ;0;      9.08000
16-08-1968              ;0;      9.08000
23-08-1968              ;0;      9.08000
30-08-1968              ;0;      9.08000
06-09-1968              ;0;      9.08000
13-09-1968              ;0;      9.08000
20-09-1968              ;0;      9.08000
27-09-1968              ;0;      9.08000
04-10-1968              ;0;      9.08000
11-10-1968              ;0;      9.08000
18-10-1968              ;0;      9.08000
25-10-1968              ;0;      9.08000
01-11-1968              ;0;      9.08000
08-11-1968              ;0;      9.08000
15-11-1968              ;0;      9.08000
22-11-1968              ;0;      9.08000
29-11-1968              ;0;      9.08000
06-12-1968              ;0;      9.08000
13-12-1968              ;0;      9.08000
20-12-1968              ;0;      9.08000
27-12-1968              ;0;      9.08000
03-01-1969              ;0;      9.08000
10-01-1969              ;0;      9.08000
17-01-1969              ;0;      9.08000
24-01-1969              ;0;      9.08000
31-01-1969              ;0;      9.08000
07-02-1969              ;0;      9.08000
14-02-1969              ;0;      9.08000
21-02-1969              ;0;      9.08000
28-02-1969              ;0;      9.08000
07-03-1969              ;0;      9.08000
14-03-1969              ;0;      9.08000
21-03-1969              ;0;      9.08000
28-03-1969              ;0;      9.08000
04-04-1969              ;0;      9.08000
11-04-1969              ;0;      9.08000
18-04-1969              ;0;      9.08000
25-04-1969              ;0;      9.08000
02-05-1969              ;0;      9.08000
09-05-1969              ;0;      9.08000
16-05-1969              ;0;      9.08000
23-05-1969              ;0;      9.08000
30-05-1969              ;0;      9.08000
06-06-1969              ;0;      9.08000
13-06-1969              ;0;      9.08000
20-06-1969              ;0;      9.08000
27-06-1969              ;0;      9.08000
04-07-1969              ;0;      9.08000
11-07-1969              ;0;      9.08000
18-07-1969              ;0;      9.08000
25-07-1969              ;0;      9.08000
01-08-1969              ;0;      9.08000
08-08-1969              ;0;      9.08000
15-08-1969              ;0;      9.08000
22-08-1969              ;0;      9.08000
29-08-1969              ;0;      9.08000
05-09-1969              ;0;      9.08000
12-09-1969              ;0;      9.08000
19-09-1969              ;0;      9.08000
26-09-1969              ;0;      9.08000
03-10-1969              ;0;      9.08000
10-10-1969              ;0;      9.08000
17-10-1969              ;0;      9.08000
24-10-1969              ;0;      9.08000
31-10-1969              ;0;      9.08000
07-11-1969              ;0;      9.08000
14-11-1969              ;0;      9.08000
21-11-1969              ;0;      9.08000
28-11-1969              ;0;      9.08000
05-12-1969              ;0;      9.08000
12-12-1969              ;0;      9.08000
19-12-1969              ;0;      9.08000
26-12-1969              ;0;      9.08000
02-01-1970              ;0;      9.08000
09-01-1970              ;0;      9.08000
16-01-1970              ;0;      9.08000
23-01-1970              ;0;      9.08000
30-01-1970              ;0;      9.08000
06-02-1970              ;0;      9.08000
13-02-1970              ;0;      9.08000
20-02-1970              ;0;      9.08000
27-02-1970              ;0;      9.08000
06-03-1970              ;0;      9.08000
13-03-1970              ;0;      9.08000
20-03-1970              ;0;      9.08000
27-03-1970              ;0;      9.08000
03-04-1970              ;0;      9.08000
10-04-1970              ;0;      9.08000
17-04-1970              ;0;      9.08000
24-04-1970              ;0;      9.08000
01-05-1970              ;0;      9.08000
08-05-1970              ;0;      9.08000
15-05-1970              ;0;      9.08000
22-05-1970              ;0;      9.08000
29-05-1970              ;0;      9.08000
05-06-1970              ;0;      9.08000
12-06-1970              ;0;      9.08000
19-06-1970              ;0;      9.08000
26-06-1970              ;0;      9.08000
03-07-1970              ;0;      9.08000
10-07-1970              ;0;      9.08000
17-07-1970              ;0;      9.08000
24-07-1970              ;0;      9.08000
31-07-1970              ;0;      9.08000
07-08-1970              ;0;      9.08000
14-08-1970              ;0;     15.15000
21-08-1970              ;0;     15.15000
28-08-1970              ;0;     15.15000
04-09-1970              ;0;     15.15000
11-09-1970              ;0;     15.15000
18-09-1970              ;0;     15.15000
25-09-1970              ;0;     15.15000
02-10-1970              ;0;     15.15000
09-10-1970              ;0;     15.15000
16-10-1970              ;0;     15.15000
23-10-1970              ;0;     15.15000
30-10-1970              ;0;     15.15000
06-11-1970              ;0;     15.15000
13-11-1970              ;0;     15.15000
20-11-1970              ;0;     15.15000
27-11-1970              ;0;     15.15000
04-12-1970              ;0;     15.15000
11-12-1970              ;0;     15.15000
18-12-1970              ;0;     15.15000
25-12-1970              ;0;     15.15000
01-01-1971              ;0;     15.15000
08-01-1971              ;0;     15.15000
15-01-1971              ;0;     15.15000
22-01-1971              ;0;     15.15000
29-01-1971              ;0;     15.15000
05-02-1971              ;0;     15.15000
12-02-1971              ;0;     15.15000
19-02-1971              ;0;     15.15000
26-02-1971              ;0;     15.15000
05-03-1971              ;0;     15.15000
12-03-1971              ;0;     15.15000
19-03-1971              ;0;     15.15000
26-03-1971              ;0;     15.15000
02-04-1971              ;0;     15.15000
09-04-1971              ;0;     15.15000
16-04-1971              ;0;     15.15000
23-04-1971              ;0;     15.15000
30-04-1971              ;0;     15.15000
07-05-1971              ;0;     15.15000
14-05-1971              ;0;     15.15000
21-05-1971              ;0;     15.15000
28-05-1971              ;0;     15.15000
04-06-1971              ;0;     15.15000
11-06-1971              ;0;     15.15000
18-06-1971              ;0;     15.15000
25-06-1971              ;0;     15.15000
02-07-1971              ;0;     15.15000
09-07-1971              ;0;     15.15000
16-07-1971              ;0;     15.15000
23-07-1971              ;0;     15.15000
30-07-1971              ;0;     15.15000
06-08-1971              ;0;     15.15000
13-08-1971              ;0;     15.15000
20-08-1971              ;0;     15.15000
27-08-1971              ;0;     15.15000
03-09-1971              ;0;     15.15000
10-09-1971              ;0;     15.15000
17-09-1971              ;0;     15.15000
24-09-1971              ;0;     15.15000
01-10-1971              ;0;     15.15000
08-10-1971              ;0;     15.15000
15-10-1971              ;0;     15.15000
22-10-1971              ;0;     15.15000
29-10-1971              ;0;     15.15000
05-11-1971              ;0;     15.15000
12-11-1971              ;0;     15.15000
19-11-1971              ;0;     15.15000
26-11-1971              ;0;     15.15000
03-12-1971              ;0;     15.15000
10-12-1971              ;0;     15.15000
17-12-1971              ;0;     15.15000
24-12-1971              ;0;     14.81040
31-12-1971              ;0;     14.30100
07-01-1972              ;0;     14.30100
14-01-1972              ;0;     14.30100
21-01-1972              ;0;     14.30100
28-01-1972              ;0;     14.30100
04-02-1972              ;0;     14.30100
11-02-1972              ;0;     14.30100
18-02-1972              ;0;     14.30100
25-02-1972              ;0;     14.30100
03-03-1972              ;0;     14.30100
10-03-1972              ;0;     14.30100
17-03-1972              ;0;     14.30100
24-03-1972              ;0;     14.30100
31-03-1972              ;0;     14.30100
07-04-1972              ;0;     14.30100
14-04-1972              ;0;     14.30100
21-04-1972              ;0;     14.30100
28-04-1972              ;0;     14.30100
05-05-1972              ;0;     14.30100
12-05-1972              ;0;     14.30100
19-05-1972              ;0;     14.30100
26-05-1972              ;0;     14.30100
02-06-1972              ;0;     14.30100
09-06-1972              ;0;     14.30100
16-06-1972              ;0;     14.30100
23-06-1972              ;0;     14.30100
30-06-1972              ;0;     14.30100
07-07-1972              ;0;     14.30100
14-07-1972              ;0;     14.30100
21-07-1972              ;0;     14.30100
28-07-1972              ;0;     14.30100
04-08-1972              ;0;     14.30100
11-08-1972              ;0;     14.30100
18-08-1972              ;0;     14.30100
25-08-1972              ;0;     14.30100
01-09-1972              ;0;     14.30100
08-09-1972              ;0;     14.30100
15-09-1972              ;0;     14.30100
22-09-1972              ;0;     14.30100
29-09-1972              ;0;     14.30100
06-10-1972              ;0;     14.30100
13-10-1972              ;0;     14.30100
20-10-1972              ;0;     14.30100
27-10-1972              ;0;     14.30100
03-11-1972              ;0;     14.30100
10-11-1972              ;0;     14.30100
17-11-1972              ;0;     14.30100
24-11-1972              ;0;     14.30100
01-12-1972              ;0;     14.30100
08-12-1972              ;0;     14.30100
15-12-1972              ;0;     14.30100
22-12-1972              ;0;     14.30100
29-12-1972              ;0;     14.30100
05-01-1973              ;0;     14.30100
12-01-1973              ;0;     14.30100
19-01-1973              ;0;     14.30100
26-01-1973              ;0;     14.30100
02-02-1973              ;0;     14.30100
09-02-1973              ;0;     14.30100
16-02-1973              ;0;     14.29680
23-02-1973              ;0;     14.28000
02-03-1973              ;0;     14.28000
09-03-1973              ;0;     14.28000
16-03-1973              ;0;     14.28000
23-03-1973              ;0;     14.28000
30-03-1973              ;0;     14.28000
06-04-1973              ;0;     14.28000
13-04-1973              ;0;     14.28000
20-04-1973              ;0;     14.28000
27-04-1973              ;0;     14.28000
04-05-1973              ;0;     14.28000
11-05-1973              ;0;     14.28000
18-05-1973              ;0;     14.28000
25-05-1973              ;0;     14.28000
01-06-1973              ;0;     14.28000
08-06-1973              ;0;     14.28000
15-06-1973              ;0;     14.28000
22-06-1973              ;0;     14.28000
29-06-1973              ;0;     14.28000
06-07-1973              ;0;     14.28000
13-07-1973              ;0;     14.28000
20-07-1973              ;0;     14.28000
27-07-1973              ;0;     14.28000
03-08-1973              ;0;     14.28000
10-08-1973              ;0;     14.28000
17-08-1973              ;0;     14.28000
24-08-1973              ;0;     14.28000
31-08-1973              ;0;     14.28000
07-09-1973              ;0;     14.28000
14-09-1973              ;0;     14.28000
21-09-1973              ;0;     14.28000
28-09-1973              ;0;     14.28000
05-10-1973              ;0;     14.28000
12-10-1973              ;0;     14.28000
19-10-1973              ;0;     14.28000
26-10-1973              ;0;     14.28000
02-11-1973              ;0;     14.28000
09-11-1973              ;0;     14.28000
16-11-1973              ;0;     14.28000
23-11-1973              ;0;     14.28000
30-11-1973              ;0;     14.28000
07-12-1973              ;0;     14.28000
14-12-1973              ;0;     14.28000
21-12-1973              ;0;     14.28000
28-12-1973              ;0;     14.28000
04-01-1974              ;0;     14.28000
11-01-1974              ;0;     14.28000
18-01-1974              ;0;     14.28000
25-01-1974              ;0;     14.28000
01-02-1974              ;0;     14.28000
08-02-1974              ;0;     14.28000
15-02-1974              ;0;     14.28000
22-02-1974              ;0;     14.28000
01-03-1974              ;0;     14.28000
08-03-1974              ;0;     14.28000
15-03-1974              ;0;     14.28000
22-03-1974              ;0;     14.28000
29-03-1974              ;0;     14.28000
05-04-1974              ;0;     14.28000
12-04-1974              ;0;     14.28000
19-04-1974              ;0;     14.28000
26-04-1974              ;0;     14.28000
03-05-1974              ;0;     14.28000
10-05-1974              ;0;     14.28000
17-05-1974              ;0;     13.87200
24-05-1974              ;0;     13.77000
31-05-1974              ;0;     13.77000
07-06-1974              ;0;     13.77000
14-06-1974              ;0;     13.77000
21-06-1974              ;0;     13.77000
28-06-1974              ;0;     13.77000
05-07-1974              ;0;     13.77000
12-07-1974              ;0;     13.77000
19-07-1974              ;0;     13.77000
26-07-1974              ;0;     13.77000
02-08-1974              ;0;     13.77000
09-08-1974              ;0;     13.77000
16-08-1974              ;0;     13.77000
23-08-1974              ;0;     13.77000
30-08-1974              ;0;     13.77000
06-09-1974              ;0;     13.77000
13-09-1974              ;0;     13.77000
20-09-1974              ;0;     13.84140
27-09-1974              ;0;     14.12700
04-10-1974              ;0;     14.12700
11-10-1974              ;0;     14.12700
18-10-1974              ;0;     14.12700
25-10-1974              ;0;     14.12700
01-11-1974              ;0;     14.12700
08-11-1974              ;0;     14.12700
15-11-1974              ;0;     14.12700
22-11-1974              ;0;     14.12700
29-11-1974              ;0;     14.12700
06-12-1974              ;0;     14.12700
13-12-1974              ;0;     14.12700
20-12-1974              ;0;     14.12700
27-12-1974              ;0;     14.12700
03-01-1975              ;0;     14.12700
10-01-1975              ;0;     14.12700
17-01-1975              ;0;     14.12700
24-01-1975              ;0;     14.12700
31-01-1975              ;0;     14.12700
07-02-1975              ;0;     14.12700
14-02-1975              ;0;     14.12700
21-02-1975              ;0;     14.12700
28-02-1975              ;0;     14.12700
07-03-1975              ;0;     14.12700
14-03-1975              ;0;     14.12700
21-03-1975              ;0;     14.12700
28-03-1975              ;0;     14.12700
04-04-1975              ;0;     14.12700
11-04-1975              ;0;     14.12700
18-04-1975              ;0;     14.18820
25-04-1975              ;0;     14.28000
02-05-1975              ;0;     14.28000
09-05-1975              ;0;     14.28000
16-05-1975              ;0;     14.28000
23-05-1975              ;0;     14.28000
30-05-1975              ;0;     14.28000
06-06-1975              ;0;     14.28000
13-06-1975              ;0;     14.28000
20-06-1975              ;0;     14.28000
27-06-1975              ;0;     14.28000
04-07-1975              ;0;     14.28000
11-07-1975              ;0;     14.48400
18-07-1975              ;0;     14.53500
25-07-1975              ;0;     14.53500
01-08-1975              ;0;     14.53500
08-08-1975              ;0;     14.53500
15-08-1975              ;0;     14.63700
22-08-1975              ;0;     14.79000
29-08-1975              ;0;     14.89200
05-09-1975              ;0;     15.04500
12-09-1975              ;0;     15.04500
19-09-1975              ;0;     15.04500
26-09-1975              ;0;     15.04500
03-10-1975              ;0;     15.04500
10-10-1975              ;0;     15.04500
17-10-1975              ;0;     15.04500
24-10-1975              ;0;     15.04500
31-10-1975              ;0;     15.23625
07-11-1975              ;0;     15.30000
14-11-1975              ;0;     15.30000
21-11-1975              ;0;     15.30000
28-11-1975              ;0;     15.30000
05-12-1975              ;0;     15.30000
12-12-1975              ;0;     15.30000
19-12-1975              ;0;     15.30000
26-12-1975              ;0;     15.30000
02-01-1976              ;0;     15.30000
09-01-1976              ;0;     15.30000
16-01-1976              ;0;     15.30000
23-01-1976              ;0;     15.30000
30-01-1976              ;0;     15.30000
06-02-1976              ;0;     15.30000
13-02-1976              ;0;     15.30000
20-02-1976              ;0;     15.30000
27-02-1976              ;0;     15.30000
05-03-1976              ;0;     15.30000
12-03-1976              ;0;     15.30000
19-03-1976              ;0;     15.81000
26-03-1976              ;0;     15.81000
02-04-1976              ;0;     15.91200
09-04-1976              ;0;     16.32000
16-04-1976              ;0;     16.32000
23-04-1976              ;0;     16.32000
30-04-1976              ;0;     16.32000
07-05-1976              ;0;     16.32000
14-05-1976              ;0;     16.32000
21-05-1976              ;0;     16.32000
28-05-1976              ;0;     16.32000
04-06-1976              ;0;     16.32000
11-06-1976              ;0;     16.32000
18-06-1976              ;0;     16.32000
25-06-1976              ;0;     16.32000
02-07-1976              ;0;     16.32000
09-07-1976              ;0;     16.32000
16-07-1976              ;0;     16.32000
23-07-1976              ;0;     16.32000
30-07-1976              ;0;     16.32000
06-08-1976              ;0;     16.32000
13-08-1976              ;0;     16.32000
20-08-1976              ;0;     16.32000
27-08-1976              ;0;     16.32000
03-09-1976              ;0;     16.32000
10-09-1976              ;0;     16.32000
17-09-1976              ;0;     16.32000
24-09-1976              ;0;     16.32000
01-10-1976              ;0;     16.32000
08-10-1976              ;0;     16.32000
15-10-1976              ;0;     16.32000
22-10-1976              ;0;     16.32000
29-10-1976              ;0;     16.57500
05-11-1976              ;0;     16.83000
12-11-1976              ;0;     16.83000
19-11-1976              ;0;     16.83000
26-11-1976              ;0;     16.83000
03-12-1976              ;0;     16.83000
10-12-1976              ;0;     16.83000
17-12-1976              ;0;     16.83000
24-12-1976              ;0;     16.83000
31-12-1976              ;0;     16.83000
07-01-1977              ;0;     16.83000
14-01-1977              ;0;     16.83000
21-01-1977              ;0;     16.83000
28-01-1977              ;0;     16.83000
04-02-1977              ;0;     16.83000
11-02-1977              ;0;     16.83000
18-02-1977              ;0;     16.83000
25-02-1977              ;0;     16.83000
04-03-1977              ;0;     17.64600
11-03-1977              ;0;     17.85000
18-03-1977              ;0;     17.85000
25-03-1977              ;0;     17.85000
01-04-1977              ;0;     17.85000
08-04-1977              ;0;     17.85000
15-04-1977              ;0;     17.85000
22-04-1977              ;0;     17.85000
29-04-1977              ;0;     17.85000
06-05-1977              ;0;     17.85000
13-05-1977              ;0;     17.85000
20-05-1977              ;0;     17.85000
27-05-1977              ;0;     17.85000
03-06-1977              ;0;     17.85000
10-06-1977              ;0;     17.85000
17-06-1977              ;0;     17.85000
24-06-1977              ;0;     17.85000
01-07-1977              ;0;     17.85000
08-07-1977              ;0;     17.85000
15-07-1977              ;0;     17.85000
22-07-1977              ;0;     17.85000
29-07-1977              ;0;     17.85000
05-08-1977              ;0;     17.85000
12-08-1977              ;0;     17.85000
19-08-1977              ;0;     17.85000
26-08-1977              ;0;     17.85000
02-09-1977              ;0;     17.85000
09-09-1977              ;0;     17.85000
16-09-1977              ;0;     17.85000
23-09-1977              ;0;     18.92100
30-09-1977              ;0;     19.63500
07-10-1977              ;0;     19.63500
14-10-1977              ;0;     19.63500
21-10-1977              ;0;     19.63500
28-10-1977              ;0;     19.63500
04-11-1977              ;0;     19.63500
11-11-1977              ;0;     19.63500
18-11-1977              ;0;     19.63500
25-11-1977              ;0;     19.63500
02-12-1977              ;0;     19.63500
09-12-1977              ;0;     19.63500
16-12-1977              ;0;     19.63500
23-12-1977              ;0;     19.63500
30-12-1977              ;0;     19.63500
06-01-1978              ;0;     19.63500
13-01-1978              ;0;     19.63500
20-01-1978              ;0;     19.63500
27-01-1978              ;0;     19.63500
03-02-1978              ;0;     19.63500
10-02-1978              ;0;     19.63500
17-02-1978              ;0;     19.63500
24-02-1978              ;0;     19.63500
03-03-1978              ;0;     23.15400
10-03-1978              ;0;     25.50000
17-03-1978              ;0;     25.50000
24-03-1978              ;0;     25.50000
31-03-1978              ;0;     25.50000
07-04-1978              ;0;     25.50000
14-04-1978              ;0;     25.50000
21-04-1978              ;0;     25.50000
28-04-1978              ;0;     25.50000
05-05-1978              ;0;     25.50000
12-05-1978              ;0;     25.50000
19-05-1978              ;0;     25.50000
26-05-1978              ;0;     25.50000
02-06-1978              ;0;     25.50000
09-06-1978              ;0;     25.50000
16-06-1978              ;0;     25.50000
23-06-1978              ;0;     25.50000
30-06-1978              ;0;     25.50000
07-07-1978              ;0;     25.50000
14-07-1978              ;0;     25.50000
21-07-1978              ;0;     25.50000
28-07-1978              ;0;     25.50000
04-08-1978              ;0;     25.50000
11-08-1978              ;0;     25.50000
18-08-1978              ;0;     25.50000
25-08-1978              ;0;     25.50000
01-09-1978              ;0;     25.50000
08-09-1978              ;0;     25.50000
15-09-1978              ;0;     25.50000
22-09-1978              ;0;     25.50000
29-09-1978              ;0;     25.50000
06-10-1978              ;0;     25.50000
13-10-1978              ;0;     25.50000
20-10-1978              ;0;     25.50000
27-10-1978              ;0;     25.50000
03-11-1978              ;0;     25.50000
10-11-1978              ;0;     25.50000
17-11-1978              ;0;     25.50000
24-11-1978              ;0;     25.50000
01-12-1978              ;0;     25.50000
08-12-1978              ;0;     25.50000
15-12-1978              ;0;     25.50000
22-12-1978              ;0;     25.50000
29-12-1978              ;0;     25.50000
05-01-1979              ;0;     25.50000
12-01-1979              ;0;     25.50000
19-01-1979              ;0;     25.50000
26-01-1979              ;0;     25.50000
02-02-1979              ;0;     25.50000
09-02-1979              ;0;     25.50000
16-02-1979              ;0;     25.50000
23-02-1979              ;0;     25.50000
02-03-1979              ;0;     25.50000
09-03-1979              ;0;     25.50000
16-03-1979              ;0;     25.50000
23-03-1979              ;0;     25.50000
30-03-1979              ;0;     25.50000
06-04-1979              ;0;     25.50000
13-04-1979              ;0;     26.72400
20-04-1979              ;0;     27.03000
27-04-1979              ;0;     27.03000
04-05-1979              ;0;     27.03000
11-05-1979              ;0;     27.03000
18-05-1979              ;0;     27.03000
25-05-1979              ;0;     27.03000
01-06-1979              ;0;     27.03000
08-06-1979              ;0;     27.03000
15-06-1979              ;0;     33.96600
22-06-1979              ;0;     35.70000
29-06-1979              ;0;     35.70000
06-07-1979              ;0;     35.70000
13-07-1979              ;0;     35.70000
20-07-1979              ;0;     35.70000
27-07-1979              ;0;     35.70000
03-08-1979              ;0;     35.70000
10-08-1979              ;0;     35.70000
17-08-1979              ;0;     35.70000
24-08-1979              ;0;     35.70000
31-08-1979              ;0;     35.70000
07-09-1979              ;0;     35.70000
14-09-1979              ;0;     35.70000
21-09-1979              ;0;     35.70000
28-09-1979              ;0;     35.70000
05-10-1979              ;0;     35.70000
12-10-1979              ;0;     35.70000
19-10-1979              ;0;     35.70000
26-10-1979              ;0;     35.70000
02-11-1979              ;0;     35.70000
09-11-1979              ;0;     35.70000
16-11-1979              ;0;     35.70000
23-11-1979              ;0;     35.70000
30-11-1979              ;0;     35.70000
07-12-1979              ;0;     35.70000
14-12-1979              ;0;     35.70000
21-12-1979              ;0;     35.70000
28-12-1979              ;0;     35.70000
04-01-1980              ;0;     35.70000
11-01-1980              ;0;     35.70000
18-01-1980              ;0;     35.70000
25-01-1980              ;0;     42.84000
01-02-1980              ;0;     71.40000
08-02-1980              ;0;     71.40000
15-02-1980              ;0;     71.40000
22-02-1980              ;0;     71.40000
29-02-1980              ;0;     71.40000
07-03-1980              ;0;     71.40000
14-03-1980              ;0;     71.40000
21-03-1980              ;0;     71.40000
28-03-1980              ;0;     71.40000
04-04-1980              ;0;     73.66200
11-04-1980              ;0;     75.17000
18-04-1980              ;0;     75.17000
25-04-1980              ;0;     75.17000
02-05-1980              ;0;     75.17000
09-05-1980              ;0;     75.17000
16-05-1980              ;0;     75.17000
23-05-1980              ;0;     75.17000
30-05-1980              ;0;     75.17000
06-06-1980              ;0;     75.17000
13-06-1980              ;0;     79.56000
20-06-1980              ;0;     79.56000
27-06-1980              ;0;     79.56000
04-07-1980              ;0;     79.56000
11-07-1980              ;0;     79.56000
18-07-1980              ;0;     79.56000
25-07-1980              ;0;     79.56000
01-08-1980              ;0;     79.56000
08-08-1980              ;0;     81.60000
15-08-1980              ;0;     81.60000
22-08-1980              ;0;     81.60000
29-08-1980              ;0;     81.60000
05-09-1980              ;0;     81.60000
12-09-1980              ;0;     81.60000
19-09-1980              ;0;     81.60000
26-09-1980              ;0;     81.60000
03-10-1980              ;0;     81.60000
10-10-1980              ;0;     81.60000
17-10-1980              ;0;     84.35000
24-10-1980              ;0;     84.35000
31-10-1980              ;0;     86.50000
07-11-1980              ;0;     86.50000
14-11-1980              ;0;     89.71000
21-11-1980              ;0;     89.71000
28-11-1980              ;0;     89.71000
05-12-1980              ;0;     89.71000
12-12-1980              ;0;     90.50800
19-12-1980              ;0;     91.04000
26-12-1980              ;0;     91.04000
02-01-1981              ;0;     91.04000
